title,link,price,image_link,description,,Price in DKK,Price in CHF,Price in GBP,Price in AUD,Price in SED,Price in USD,Price in SGD,Price in EUR,Price in CAD,,,,material,Sleeves,Color,,,,,,,,,,availability,Necks
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-3-9-720,448,https://img.sonofatailor.com/images/customizer/product/Masala_O_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Masala, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Masala,,,,,,,,,,out of stock,O-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-3-9-721,448,https://img.sonofatailor.com/images/customizer/product/Masala_O_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Masala, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Masala,,,,,,,,,,in stock,O-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-3-9-746,448,https://img.sonofatailor.com/images/customizer/product/OceanStripes_O_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Ocean Stripes, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Ocean Stripes,,,,,,,,,,out of stock,O-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-3-9-747,448,https://img.sonofatailor.com/images/customizer/product/BeachStripes_O_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Beach Stripes, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Beach Stripes,,,,,,,,,,out of stock,O-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-1,448,https://img.sonofatailor.com/images/customizer/product/White_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, White, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,White,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-2,448,https://img.sonofatailor.com/images/customizer/product/Black_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Black, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Black,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-3,448,https://img.sonofatailor.com/images/customizer/product/DeepBlue_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Deep Blue, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Deep Blue,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-12,448,https://img.sonofatailor.com/images/customizer/product/White_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, White, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,White,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-13,448,https://img.sonofatailor.com/images/customizer/product/Black_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Black, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Black,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-14,448,https://img.sonofatailor.com/images/customizer/product/DeepBlue_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Deep Blue, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Deep Blue,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-25,448,https://img.sonofatailor.com/images/customizer/product/LightGrey_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Light Grey, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Light Grey,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-26,448,https://img.sonofatailor.com/images/customizer/product/LightGrey_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Light Grey, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Light Grey,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-27,448,https://img.sonofatailor.com/images/customizer/product/DarkGrey_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Dark Grey, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Dark Grey,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-28,448,https://img.sonofatailor.com/images/customizer/product/DarkGrey_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Dark Grey, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Dark Grey,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-412,448,https://img.sonofatailor.com/images/customizer/product/ColdBlue_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Cold Blue, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Cold Blue,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-413,448,https://img.sonofatailor.com/images/customizer/product/ColdBlue_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Cold Blue, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Cold Blue,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-514,448,https://img.sonofatailor.com/images/customizer/product/JuneBlue_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, June Blue, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,June Blue,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-515,448,https://img.sonofatailor.com/images/customizer/product/JuneBlue_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, June Blue, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,June Blue,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-636,448,https://img.sonofatailor.com/images/customizer/product/Oat_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Oat, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Oat,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-637,448,https://img.sonofatailor.com/images/customizer/product/Oat_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Oat, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Oat,,,,,,,,,,out of stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-657,448,https://img.sonofatailor.com/images/customizer/product/Eventide_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Eventide, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Eventide,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-658,448,https://img.sonofatailor.com/images/customizer/product/Eventide_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Eventide, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Eventide,,,,,,,,,,out of stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-659,448,https://img.sonofatailor.com/images/customizer/product/Cider_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Cider, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Cider,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-660,448,https://img.sonofatailor.com/images/customizer/product/Cider_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Cider, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Cider,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-665,448,https://img.sonofatailor.com/images/customizer/product/PaleLavender_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Pale Lavender, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Pale Lavender,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-666,448,https://img.sonofatailor.com/images/customizer/product/PaleLavender_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Pale Lavender, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Pale Lavender,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-720,448,https://img.sonofatailor.com/images/customizer/product/Masala_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Masala, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Masala,,,,,,,,,,out of stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-721,448,https://img.sonofatailor.com/images/customizer/product/Masala_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Masala, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Masala,,,,,,,,,,in stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-746,448,https://img.sonofatailor.com/images/customizer/product/OceanStripes_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Ocean Stripes, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Ocean Stripes,,,,,,,,,,out of stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-4-9-747,448,https://img.sonofatailor.com/images/customizer/product/BeachStripes_O_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Beach Stripes, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Beach Stripes,,,,,,,,,,out of stock,O-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-1,448,https://img.sonofatailor.com/images/customizer/product/White_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, White, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,White,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-2,448,https://img.sonofatailor.com/images/customizer/product/Black_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Black, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Black,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-3,448,https://img.sonofatailor.com/images/customizer/product/DeepBlue_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Deep Blue, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Deep Blue,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-12,448,https://img.sonofatailor.com/images/customizer/product/White_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, White, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,White,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-13,448,https://img.sonofatailor.com/images/customizer/product/Black_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Black, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Black,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-14,448,https://img.sonofatailor.com/images/customizer/product/DeepBlue_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Deep Blue, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Deep Blue,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-25,448,https://img.sonofatailor.com/images/customizer/product/LightGrey_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Light Grey, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Light Grey,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-26,448,https://img.sonofatailor.com/images/customizer/product/LightGrey_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Light Grey, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Light Grey,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-27,448,https://img.sonofatailor.com/images/customizer/product/DarkGrey_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Dark Grey, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Dark Grey,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-28,448,https://img.sonofatailor.com/images/customizer/product/DarkGrey_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Dark Grey, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Dark Grey,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-412,448,https://img.sonofatailor.com/images/customizer/product/ColdBlue_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Cold Blue, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Cold Blue,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-413,448,https://img.sonofatailor.com/images/customizer/product/ColdBlue_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Cold Blue, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Cold Blue,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-514,448,https://img.sonofatailor.com/images/customizer/product/JuneBlue_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, June Blue, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,June Blue,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-515,448,https://img.sonofatailor.com/images/customizer/product/JuneBlue_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, June Blue, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,June Blue,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-636,448,https://img.sonofatailor.com/images/customizer/product/Oat_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Oat, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Oat,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-637,448,https://img.sonofatailor.com/images/customizer/product/Oat_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Oat, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Oat,,,,,,,,,,out of stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-657,448,https://img.sonofatailor.com/images/customizer/product/Eventide_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Eventide, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Eventide,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-658,448,https://img.sonofatailor.com/images/customizer/product/Eventide_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Eventide, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Eventide,,,,,,,,,,out of stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-659,448,https://img.sonofatailor.com/images/customizer/product/Cider_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Cider, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Cider,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-660,448,https://img.sonofatailor.com/images/customizer/product/Cider_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Cider, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Cider,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-665,448,https://img.sonofatailor.com/images/customizer/product/PaleLavender_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Pale Lavender, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Pale Lavender,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-666,448,https://img.sonofatailor.com/images/customizer/product/PaleLavender_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Pale Lavender, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Pale Lavender,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-720,448,https://img.sonofatailor.com/images/customizer/product/Masala_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Masala, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Masala,,,,,,,,,,out of stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-721,448,https://img.sonofatailor.com/images/customizer/product/Masala_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Masala, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Masala,,,,,,,,,,in stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-746,448,https://img.sonofatailor.com/images/customizer/product/OceanStripes_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Ocean Stripes, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Ocean Stripes,,,,,,,,,,out of stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-5-9-747,448,https://img.sonofatailor.com/images/customizer/product/BeachStripes_V_Crew_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Beach Stripes, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Beach Stripes,,,,,,,,,,out of stock,V-Neck Crew
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-6-9-1,448,https://img.sonofatailor.com/images/customizer/product/White_V_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, White, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,White,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-6-9-2,448,https://img.sonofatailor.com/images/customizer/product/Black_V_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Black, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Black,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-6-9-3,448,https://img.sonofatailor.com/images/customizer/product/DeepBlue_V_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Deep Blue, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Deep Blue,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-6-9-12,448,https://img.sonofatailor.com/images/customizer/product/White_V_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, White, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,White,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-6-9-13,448,https://img.sonofatailor.com/images/customizer/product/Black_V_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Black, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Black,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-6-9-14,448,https://img.sonofatailor.com/images/customizer/product/DeepBlue_V_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Deep Blue, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Deep Blue,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-6-9-25,448,https://img.sonofatailor.com/images/customizer/product/LightGrey_V_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Light Grey, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Light Grey,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-6-9-26,448,https://img.sonofatailor.com/images/customizer/product/LightGrey_V_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Light Grey, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Light Grey,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-6-9-27,448,https://img.sonofatailor.com/images/customizer/product/DarkGrey_V_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Dark Grey, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Dark Grey,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-6-9-28,448,https://img.sonofatailor.com/images/customizer/product/DarkGrey_V_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Dark Grey, 200 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,200 g/m2 100% Supima Cotton,Folded,Dark Grey,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt,https://www.sonofatailor.com/product/cotton-t-shirt/1-2-6-9-412,448,https://img.sonofatailor.com/images/customizer/product/ColdBlue_V_SingleStitch_Folded_NoPocket.jpg,"Short Sleeve T-Shirt, Cold Blue, 150 g/m2 100% Supima Cotton",,448,65,55,99,695,64,88,59,88,,,,150 g/m2 100% Supima Cotton,Folded,Cold Blue,,,,,,,,,,in stock,V-Neck Single Stitch
